"X_ScoreRateH";"X_ScoreRateA";"X_ConcedeRateH";"X_ConcedeRateA";"X_CornerRatioH";"X_CornerRatioA";"X_FoulRatioH";"X_FoulRatioA";"GoalsScored"
1.722222222;1.111111111;1.222222222;1.388888889;0.536697248;0.46978022;0.543604651;0.50521327;0
1.583333333;1.333333333;1.583333333;1.583333333;0.467213115;0.593984962;0.468319559;0.481481481;4
0.944444444;1.055555556;1.5;1.277777778;0.417582418;0.398104265;0.524475524;0.52535497;1
2.8125;1.0625;1;1.875;0.582352941;0.422459893;0.468309859;0.540691193;4
0.6;0.8;1.6;1.8;0.659090909;0.5;0.550898204;0.584415584;4
2.818181818;0.772727273;0.590909091;1.727272727;0.676470588;0.436018957;0.397868561;0.521394612;5
1;0.75;2;1;0.622222222;0.510638298;0.573770492;0.619047619;1
1.357142857;1.142857143;2.285714286;1.357142857;0.511363636;0.433526012;0.504043127;0.504087193;1
1.315789474;1.052631579;1.157894737;1.315789474;0.482233503;0.382653061;0.47184466;0.525362319;3
1.392857143;1.714285714;1.392857143;1.214285714;0.513761468;0.541666667;0.457433291;0.474534161;3
2.863636364;1.590909091;0.727272727;1;0.738095238;0.547717842;0.403061224;0.555555556;6
1.433333333;0.866666667;1.066666667;1.166666667;0.462427746;0.501319261;0.462790698;0.518518519;1
1;1.571428571;1.571428571;0.428571429;0.484375;0.420289855;0.402912621;0.5;3
2.771428571;0.857142857;0.857142857;1.457142857;0.636125654;0.437923251;0.410638298;0.503787879;4
1.066666667;0.966666667;2.1;1.5;0.45974026;0.461111111;0.563909774;0.508974359;1
1.5;1.5;1;3;0.379310345;0.333333333;0.553191489;0.537037037;1
0.619047619;1.142857143;1.761904762;1;0.441176471;0.527093596;0.516722408;0.491909385;5
1.181818182;0.848484848;2.121212121;2;0.501347709;0.510695187;0.496350365;0.526086957;4
1.090909091;1.060606061;2.03030303;1.575757576;0.471014493;0.417142857;0.570184984;0.542207792;2
1.9;0.95;1.5;1.4;0.4784689;0.546341463;0.440162272;0.495429616;4
1.0625;1;1.375;1.6875;0.507614213;0.477011494;0.50877193;0.49375;2
2.851851852;0.888888889;0.703703704;1.407407407;0.723484848;0.450657895;0.395128552;0.463726885;8
0.8;2.2;0.8;2.2;0.403846154;0.306451613;0.430379747;0.458598726;2
0.5;0;1.5;1;0.363636364;0.285714286;0.5;0.578125;4
0.888888889;1.833333333;1.472222222;1.388888889;0.43107221;0.543589744;0.500465116;0.537856441;1
0.892857143;2.535714286;1.5;0.964285714;0.466666667;0.585294118;0.517435321;0.437343358;2
2.470588235;1.882352941;0.823529412;0.823529412;0.598802395;0.496240602;0.504032258;0.442857143;6
1.166666667;1.333333333;2.166666667;1.333333333;0.431372549;0.394736842;0.616915423;0.553459119;1
0.727272727;1.363636364;1.363636364;2;0.431192661;0.352459016;0.506756757;0.470930233;3
1.5;1.222222222;1.333333333;2.166666667;0.528634361;0.536036036;0.402621723;0.454545455;2
1.5625;0.875;1.625;1.75;0.386740331;0.444976077;0.514806378;0.598062954;3
0.828571429;1.571428571;1.257142857;1.457142857;0.424242424;0.526184539;0.514754098;0.546976744;3
1.3;0.85;1.2;1.25;0.5;0.424528302;0.466055046;0.522082019;2
1.037037037;1.037037037;1.407407407;1.37037037;0.466192171;0.434482759;0.501216545;0.519890261;2
2.8;1.666666667;0.6;0.933333333;0.6;0.553763441;0.417050691;0.445454545;3
2.25;1;1.0625;1.3125;0.641618497;0.440414508;0.4958159;0.509569378;1
1.121212121;0.939393939;1.393939394;1.121212121;0.459064327;0.498349835;0.507070707;0.528827038;0
1.230769231;1.230769231;1.384615385;1.230769231;0.466666667;0.538922156;0.563186813;0.418181818;7
3.19047619;1.476190476;0.523809524;1.238095238;0.67965368;0.551401869;0.436190476;0.476968796;3
1;1.375;1.291666667;1.5;0.40234375;0.630434783;0.520509194;0.38583815;4
1.782608696;1.304347826;1;2.130434783;0.5;0.435684647;0.439944134;0.471910112;2
1.038461538;1.538461538;1.346153846;1.038461538;0.429602888;0.532894737;0.519313305;0.550446999;3
1.608695652;1.086956522;0.956521739;1.391304348;0.520599251;0.356557377;0.539308176;0.558176101;1
1.428571429;0.714285714;1.214285714;1.428571429;0.606451613;0.4;0.497863248;0.53125;2
1.740740741;1.074074074;1.555555556;1.62962963;0.576271186;0.493103448;0.537869063;0.536273115;5
0.857142857;1.476190476;1.238095238;1.285714286;0.427312775;0.596638655;0.517557252;0.552631579;0
1.137931034;0.862068966;2.172413793;1.724137931;0.492492492;0.413690476;0.499411072;0.499346405;1
0.571428571;1.857142857;0.857142857;2.285714286;0.43902439;0.329411765;0.591489362;0.44549763;3
1;4;0;0;0.090909091;0.4;0.545454545;0.371428571;3
1.416666667;0.666666667;1;1.5;0.559701493;0.398601399;0.542234332;0.457971014;3
1.21875;1.15625;1.40625;1.625;0.475452196;0.431428571;0.505434783;0.535789474;1
2.4;0.733333333;0.466666667;1.466666667;0.684563758;0.393939394;0.382113821;0.471698113;5
0.761904762;0.857142857;1.476190476;1.571428571;0.349056604;0.412;0.481865285;0.497520661;3
0.875;1.375;1.25;1.125;0.524390244;0.537634409;0.516129032;0.509433962;3
2.043478261;0.956521739;0.956521739;1.565217391;0.585858586;0.419708029;0.488954345;0.50371471;3
0.333333333;1.333333333;1.333333333;1;0.383333333;0.614285714;0.487341772;0.520833333;0
0.925925926;1.037037037;1.851851852;1.222222222;0.424137931;0.463333333;0.519417476;0.603448276;5
0.970588235;1.114285714;1.588235294;1.314285714;0.497237569;0.465789474;0.531356899;0.552224371;1
1.464285714;2.392857143;1.321428571;0.714285714;0.578947368;0.645695364;0.487944891;0.479949875;3
1;0.869565217;1.695652174;1.47826087;0.400684932;0.390350877;0.492198582;0.502454992;2
1.2;0.9;1.45;1.45;0.556561086;0.49321267;0.509565217;0.521100917;3
1.321428571;1.357142857;1.642857143;0.964285714;0.554858934;0.465256798;0.527522936;0.463625154;4
1.2;2;1.3;0.95;0.341121495;0.619047619;0.560218978;0.47993311;4
1.111111111;1.222222222;1.555555556;1.666666667;0.504672897;0.392405063;0.431818182;0.463343109;1
1.142857143;1.285714286;1.285714286;2;0.428571429;0.554347826;0.537634409;0.485714286;5
2.181818182;0.818181818;0.666666667;1.333333333;0.658823529;0.510324484;0.483701367;0.498402556;2
1;3.333333333;2.666666667;1;0.344827586;0.542857143;0.451612903;0.455555556;0
1.5;1.5;0.5;1;0.5;0.363636364;0.566037736;0.483870968;0
1.105263158;1.421052632;1.473684211;1.210526316;0.473933649;0.595348837;0.524236984;0.476112026;5
1.5;0.971428571;1.588235294;1.457142857;0.405263158;0.452784504;0.501535312;0.506437768;1
3.384615385;1.423076923;0.884615385;1.423076923;0.549242424;0.639676113;0.469251337;0.394701987;2
2.666666667;1.666666667;1.166666667;0.333333333;0.706896552;0.561797753;0.456043956;0.438356164;3
1.6;3.04;1.04;0.52;0.52739726;0.675182482;0.544854881;0.426282051;1
1.083333333;0.958333333;1.75;1.25;0.490566038;0.387755102;0.545751634;0.53125;2
1.444444444;0.925925926;1.481481481;1.407407407;0.549342105;0.474637681;0.507712082;0.517482517;4
1.038461538;1.153846154;1.346153846;1.384615385;0.406716418;0.450381679;0.515665796;0.442090395;1
2.2;1.36;0.76;2.04;0.653284672;0.4375;0.485273492;0.47503201;7
3.5;1.444444444;0.944444444;1.055555556;0.520231214;0.595121951;0.437969925;0.478632479;5
1;1.166666667;1.666666667;1.833333333;0.3;0.517857143;0.532258065;0.396551724;0
1.083333333;0.833333333;1.125;1.333333333;0.52742616;0.484018265;0.485021398;0.526162791;5
1.333333333;1.6;2.133333333;1.266666667;0.421686747;0.542682927;0.479120879;0.470225873;3
1.09375;3.09375;1.78125;1.03125;0.506234414;0.642140468;0.481359649;0.435;4
0.857142857;1.714285714;1.714285714;0.857142857;0.569230769;0.663043478;0.535864979;0.432748538;2
1.888888889;0.888888889;0.851851852;1.37037037;0.579831933;0.488095238;0.484223301;0.527559055;2
1;2;4;0.5;0.423076923;0.318181818;0.453333333;0.521126761;3
1.625;1.125;1.333333333;1.416666667;0.587837838;0.435146444;0.473342003;0.43883792;2
1.2;0.933333333;1.266666667;1.2;0.490131579;0.55483871;0.517497349;0.478413069;1
1.555555556;1.444444444;1.472222222;1.777777778;0.524390244;0.449086162;0.548446069;0.463195691;2
2.888888889;2.851851852;0.592592593;0.888888889;0.661290323;0.593856655;0.394029851;0.411931818;3
1.260869565;0.913043478;1.826086957;1.217391304;0.466403162;0.454225352;0.518404908;0.507413509;4
1.636363636;1.181818182;2.272727273;1.454545455;0.488188976;0.330357143;0.428082192;0.6;2
0.75;3.5;1;1;0.44;0.75;0.583333333;0.512820513;2
1.090909091;1.727272727;1.363636364;1.090909091;0.522522523;0.558823529;0.478547855;0.447949527;1
1.225806452;1.548387097;1.387096774;1.322580645;0.483180428;0.592375367;0.470954357;0.489028213;4
0.85;1.8;1.45;1.3;0.389830508;0.559090909;0.51171875;0.453038674;6
0.84375;0.875;1.625;1.375;0.418781726;0.376119403;0.509090909;0.551724138;2
1;1.590909091;1.409090909;1.272727273;0.481981982;0.540145985;0.52958153;0.407232704;3
0.833333333;1.5;1.166666667;1;0.433962264;0.602941176;0.616766467;0.585526316;2
0.833333333;0.166666667;0.666666667;2;0.357142857;0.371428571;0.5;0.535714286;6
2;1.8;1;1;0.666666667;0.448979592;0.44;0.512658228;3
2.473684211;1.894736842;0.578947368;1.578947368;0.673469388;0.534246575;0.499115044;0.528028933;2
1.684210526;1.105263158;1.263157895;1.736842105;0.535885167;0.478672986;0.458015267;0.541152263;6
0.636363636;1.090909091;1.363636364;1.272727273;0.36036036;0.660194175;0.531343284;0.402515723;4
1.142857143;0.785714286;1.5;1.535714286;0.504424779;0.431893688;0.502475248;0.511312217;2
1.085714286;1.028571429;1.828571429;1.4;0.454787234;0.45045045;0.522482014;0.483124397;5
2.714285714;1.142857143;0;1;0.734375;0.371794872;0.44047619;0.490196078;3
1.666666667;0.833333333;0.944444444;1.277777778;0.533333333;0.575581395;0.534653465;0.488461538;2
1.5;1;1;1.5;0.625;0.461538462;0.626666667;0.516129032;2
1.333333333;0.666666667;1.333333333;0.666666667;0.448275862;0.45;0.552083333;0.393258427;3
1.875;0.9375;0.875;1.5625;0.480620155;0.417475728;0.441064639;0.461538462;2
0.636363636;1.181818182;1.848484848;1.272727273;0.503012048;0.496987952;0.521647307;0.522705314;3
1.206896552;3;1.75862069;0.931034483;0.486394558;0.604361371;0.483578709;0.417789757;2
0.933333333;1.266666667;1.6;1.433333333;0.501706485;0.485981308;0.484320557;0.471957672;0
1;1.666666667;1.833333333;1;0.549019608;0.53968254;0.569892473;0.5;2
2.5;1;0.5;0.333333333;0.695652174;0.484848485;0.375;0.588888889;7
0;0;1;0.5;0.333333333;0.5;0.442622951;0.563218391;2
0.875;1.25;1.375;1.625;0.571428571;0.477272727;0.530534351;0.508547009;1
1.19047619;0.761904762;1.142857143;1.80952381;0.502164502;0.396475771;0.515447154;0.566455696;2
1.333333333;1;1.666666667;1;0.27027027;0.463414634;0.6;0.453333333;3
0.666666667;1.111111111;1.666666667;1.555555556;0.313953488;0.495049505;0.50929368;0.509881423;1
2.083333333;1.5;0.916666667;1.166666667;0.676691729;0.581395349;0.490304709;0.516616314;4
2.473684211;1.210526316;0.894736842;1.263157895;0.624338624;0.417910448;0.511545293;0.51;1
2.833333333;2;0.833333333;0.833333333;0.753846154;0.691176471;0.380597015;0.46875;4
1.5;1.5;1.142857143;1.535714286;0.53271028;0.495016611;0.547058824;0.479545455;1
2.870967742;0.870967742;0.806451613;1.967741935;0.619047619;0.50140056;0.411764706;0.523201856;4
0.5;0.5;0.75;1;0.375;0.404761905;0.490566038;0.448818898;2
0.75;0.833333333;1.333333333;1.083333333;0.495652174;0.513043478;0.566091954;0.487106017;3
0.533333333;1.6;1;1.133333333;0.41509434;0.455128205;0.463104326;0.477832512;3
1.428571429;0.714285714;1.642857143;1.5;0.466666667;0.415204678;0.47816092;0.45;4
1.230769231;0.807692308;1.346153846;1.423076923;0.46366782;0.434163701;0.505037783;0.507917174;4
0.870967742;1.903225806;1.580645161;0.806451613;0.46440678;0.560283688;0.509635974;0.477272727;3
1.619047619;1.047619048;1.476190476;1.285714286;0.530172414;0.575;0.549019608;0.540662651;3
0.947368421;3.105263158;1.473684211;0.631578947;0.465909091;0.73480663;0.446846847;0.413518887;0
1.642857143;1.142857143;1.214285714;0.714285714;0.446666667;0.462962963;0.481283422;0.45974026;1
0.857142857;1.285714286;1.071428571;1.642857143;0.512048193;0.460674157;0.528795812;0.566326531;1
0.869565217;1.043478261;1.347826087;1.739130435;0.563063063;0.491525424;0.480974125;0.47740113;1
1.3;1.1;1.7;2.3;0.515873016;0.398148148;0.456521739;0.529411765;3
1.285714286;1;1.428571429;1;0.414893617;0.484536082;0.478021978;0.543956044;4
1.444444444;1.111111111;1.277777778;1.777777778;0.533333333;0.368686869;0.453093812;0.546511628;7
1.05;0.9;1.1;1.4;0.502183406;0.458563536;0.478723404;0.454700855;3
1.090909091;0.636363636;1.272727273;1.090909091;0.417475728;0.495495495;0.511904762;0.53559322;1
1;1.681818182;1.818181818;0.909090909;0.491150442;0.521400778;0.478005865;0.539344262;2
1.4;2;0.8;2.6;0.322033898;0.37254902;0.523809524;0.515151515;2
1;1;1.333333333;2;0.476190476;0.428571429;0.403669725;0.623376623;1
1.074074074;0.962962963;2.148148148;1.407407407;0.49689441;0.462732919;0.456460674;0.505035971;4
0.714285714;1.428571429;1.571428571;1.714285714;0.463768116;0.462686567;0.502463054;0.502222222;1
0.913043478;3.130434783;1.826086957;0.956521739;0.416309013;0.560483871;0.538348083;0.426202322;2
1.166666667;1;1.433333333;1.4;0.486111111;0.434628975;0.504597701;0.475770925;4
1;0.666666667;2.333333333;1;0.333333333;0.472222222;0.465116279;0.580952381;2
1.15;1.95;1.85;1.05;0.454954955;0.542635659;0.546534653;0.459183673;1
0.7;0.7;1.5;2.4;0.436507937;0.495327103;0.56043956;0.486486486;4
3.333333333;2;0.666666667;2.333333333;0.709677419;0.5;0.529411765;0.525252525;6
1.052631579;1.894736842;1.631578947;1.473684211;0.436213992;0.492385787;0.510989011;0.445652174;4
1.142857143;0.857142857;0.857142857;1.142857143;0.579545455;0.47826087;0.527027027;0.582914573;2
1.033333333;1.533333333;1.333333333;1.466666667;0.432692308;0.495440729;0.518382353;0.476545842;4
0.914285714;1.857142857;1.8;0.742857143;0.478873239;0.556231003;0.526740666;0.476328502;4
0.538461538;1.846153846;1.692307692;0.923076923;0.462686567;0.40625;0.530666667;0.475490196;2
0.666666667;1.333333333;0.333333333;1.666666667;0.352941176;0.52173913;0.549295775;0.428571429;6
0;1.333333333;1;1.333333333;0.485714286;0.59375;0.6;0.436170213;4
0.894736842;0.789473684;1.684210526;1.368421053;0.52972973;0.38071066;0.530448718;0.513078471;1
1;2;1.166666667;1;0.488372093;0.633802817;0.545454545;0.43315508;1
1.388888889;1.277777778;1.611111111;1.333333333;0.482758621;0.475675676;0.475862069;0.507666099;3
0.794117647;0.882352941;1.352941176;1.205882353;0.508522727;0.379710145;0.501043841;0.534246575;2
1;0.909090909;1.181818182;1.545454545;0.440677966;0.509803922;0.559888579;0.591900312;1
0.875;1;1;1.75;0.375;0.475609756;0.462184874;0.466386555;3
0.333333333;1.333333333;2;0.666666667;0.515151515;0.447368421;0.6;0.594936709;2
0.8;1;1.4;2.2;0.47311828;0.427272727;0.573333333;0.536082474;0
1.148148148;1.296296296;1.518518519;1.333333333;0.506024096;0.471380471;0.503865979;0.501204819;2
3;1.25;0.75;1.416666667;0.706849315;0.501272265;0.392418033;0.506457565;4
0.956521739;1.391304348;1.565217391;1.347826087;0.530516432;0.561983471;0.544287548;0.479452055;1
2.466666667;1;0.8;1.6;0.647727273;0.411764706;0.431151242;0.475438596;4
1.083333333;1.25;1.083333333;2.083333333;0.409836066;0.392857143;0.486725664;0.463806971;2
2;3;0;0;0.571428571;0.75;0.56;0.458333333;1
1.357142857;0.785714286;0.714285714;1.428571429;0.52972973;0.496598639;0.449029126;0.512953368;4
0.875;0.9375;1.84375;1.5;0.392961877;0.452777778;0.56305859;0.452581032;1
2.533333333;1.4;0.8;1.733333333;0.59602649;0.481927711;0.495238095;0.478991597;1
0;1.5;2;2.5;0.56;0.761904762;0.52173913;0.508474576;2
0.777777778;1;2.333333333;1.666666667;0.459183673;0.441176471;0.522900763;0.552631579;3
2.275862069;0.965517241;0.724137931;1.344827586;0.662207358;0.542662116;0.485611511;0.514457831;1
1.2;1.6;1.8;2.4;0.38;0.555555556;0.428571429;0.46031746;2
1.666666667;3.666666667;2.5;0.833333333;0.369230769;0.670886076;0.515789474;0.418604651;2
1.852941176;3;1.117647059;0.882352941;0.528901734;0.592991914;0.541176471;0.407069555;5
1;0;2;0;0.375;0.333333333;0.666666667;0.433333333;4
2.617647059;1.382352941;1;1.147058824;0.569651741;0.469230769;0.437632135;0.460764588;8
0.7;0.8;1.633333333;1.8;0.382550336;0.440789474;0.494584838;0.528193326;2
0.95;0.8;1.15;1.5;0.647321429;0.356435644;0.518053375;0.481216458;1
2.454545455;1.318181818;0.954545455;1.363636364;0.608058608;0.570850202;0.424920128;0.503900156;5
1.216216216;1.27027027;1.486486486;1.243243243;0.498753117;0.51543943;0.511150758;0.465183752;2
3;1.117647059;0.529411765;1.294117647;0.75;0.512195122;0.404444444;0.508264463;6
1.411764706;0.911764706;1.382352941;1.441176471;0.439226519;0.462365591;0.491285403;0.442069741;4
0.95;2.4;2.35;0.6;0.506493506;0.676328502;0.489112228;0.497470489;6
1.952380952;1.047619048;1;1.619047619;0.502857143;0.476635514;0.44126506;0.491603053;1
1.3;1.1;1.2;1;0.480392157;0.457943925;0.493865031;0.555891239;3
0.833333333;0.833333333;2;1.555555556;0.518691589;0.408256881;0.524489796;0.521834061;3
3.25;1;0.875;1.875;0.567164179;0.456973294;0.47639485;0.514705882;4
1.133333333;0.833333333;1.333333333;1.566666667;0.485875706;0.459363958;0.470114943;0.506090808;4
2.52173913;1.434782609;0.956521739;1.695652174;0.595818815;0.531496063;0.429216867;0.524204703;2
0.6;0.8;1;2;0.491803279;0.452830189;0.619883041;0.469798658;2
1.09375;0.875;1.1875;1.59375;0.522727273;0.464052288;0.500532481;0.50984456;2
0.888888889;1;1.111111111;1.333333333;0.45;0.476190476;0.558922559;0.453815261;3
1.117647059;1.058823529;1.323529412;1.205882353;0.389972145;0.466494845;0.513459621;0.602526725;4
1.142857143;0.928571429;1.214285714;1.25;0.484848485;0.367132867;0.545887962;0.530133929;0
0.914285714;0.828571429;1.514285714;1.2;0.534818942;0.484090909;0.539007092;0.526686808;3
0.64;1.16;1.6;1.16;0.510040161;0.528225806;0.537517053;0.482142857;1
1.391304348;3.434782609;1.52173913;0.913043478;0.478764479;0.553097345;0.521167883;0.461068702;1
0.857142857;2;1.571428571;1;0.492753623;0.482352941;0.516129032;0.440191388;5
1.666666667;1.333333333;2.166666667;1.5;0.408450704;0.462686567;0.511764706;0.434285714;2
1.090909091;0.909090909;1.681818182;1.454545455;0.485596708;0.557522124;0.549019608;0.491610738;4
1.2;1.45;1.45;1.25;0.388625592;0.38;0.559792028;0.525641026;3
0.857142857;0.857142857;1.714285714;2.071428571;0.382352941;0.446043165;0.506142506;0.52853598;1
1.793103448;1.068965517;1.482758621;1.689655172;0.447619048;0.477564103;0.443690638;0.536912752;1
0.666666667;1;1;3.333333333;0.35483871;0.5;0.447619048;0.425742574;1
2.7;0.95;0.65;1.2;0.580487805;0.413793103;0.401769912;0.514991182;3
1.361111111;1.111111111;1.361111111;1.361111111;0.566210046;0.399470899;0.473262032;0.512628625;0
1.391304348;1.913043478;1.260869565;1;0.39055794;0.652830189;0.52195122;0.501474926;3
0.761904762;1.666666667;1.380952381;1.142857143;0.492063492;0.581280788;0.539087948;0.543674699;3
1.8;1.4;1.2;0.6;0.351851852;0.479166667;0.506849315;0.482517483;1
1.05;1.15;1.5;1.6;0.475247525;0.408256881;0.534810127;0.492957746;0
1.5;0.5;1;0;0.523809524;0.764705882;0.424242424;0.448717949;3
0.958333333;1.333333333;1.875;1.791666667;0.452459016;0.473484848;0.559375;0.522895126;4
0.88;1.2;1.08;2;0.492113565;0.52;0.542521994;0.470170455;1
0.5;0.5;1.666666667;1.666666667;0.490196078;0.381818182;0.545918367;0.487309645;2
2.675675676;0.837837838;1.081081081;1.243243243;0.556561086;0.48583878;0.44729064;0.520676692;6
1.166666667;0.833333333;1.5;2;0.65625;0.470588235;0.516431925;0.505882353;4
0.666666667;1.666666667;3;1;0.333333333;0.5;0.576923077;0.6125;0
0.685714286;0.6;1.828571429;1.742857143;0.515669516;0.397790055;0.525272547;0.48503612;2
1.157894737;0.894736842;1.526315789;1.578947368;0.517766497;0.4;0.495726496;0.493624772;3
1;1.263157895;1.263157895;1.315789474;0.511737089;0.34;0.478647687;0.552380952;1
0.952380952;1.095238095;1.333333333;1.380952381;0.489878543;0.415178571;0.559171598;0.518050542;2
1.222222222;2.888888889;1.333333333;1.166666667;0.534759358;0.557291667;0.561371841;0.465553236;1
0;1;0;0;0.25;0.636363636;0.45;0.416666667;4
1.157894737;1.210526316;1.315789474;1.631578947;0.52020202;0.442396313;0.564102564;0.532945736;1
0.785714286;1.142857143;1.571428571;1.642857143;0.549618321;0.531468531;0.565701559;0.49882904;2
0.6;1.4;2;1.8;0.578947368;0.428571429;0.542635659;0.609756098;4
0.444444444;0.777777778;2.555555556;1.111111111;0.382978723;0.473214286;0.546558704;0.448148148;3
2.375;0.875;1;1.375;0.674418605;0.505882353;0.488;0.506976744;4
1.088235294;0.941176471;1.294117647;1.764705882;0.473945409;0.472463768;0.464646465;0.528008299;3
1.375;1;2.125;1.375;0.518518519;0.541666667;0.482233503;0.539823009;3
2.25;1.75;2;0.5;0.283018868;0.371428571;0.456692913;0.527559055;5
1;1.714285714;1.571428571;1.857142857;0.5;0.402298851;0.49197861;0.524752475;0
1.333333333;1.666666667;1.333333333;2;0.5;0.514285714;0.607476636;0.434210526;10
0.833333333;0.833333333;1;1.5;0.384615385;0.575342466;0.459302326;0.548022599;1
1.117647059;1.058823529;1.294117647;2;0.459459459;0.430730479;0.553233831;0.540598291;3
1.382352941;2.176470588;1.382352941;0.647058824;0.53030303;0.654390935;0.456521739;0.481443299;1
1.216216216;0.891891892;2.108108108;1.432432432;0.501210654;0.438709677;0.499530516;0.501355014;3
0.793103448;1.034482759;1.344827586;1.310344828;0.404682274;0.439344262;0.518613607;0.517197452;3
1.0625;2.5625;1.375;0.4375;0.529069767;0.700636943;0.469214437;0.399484536;1
1.666666667;0.666666667;0.952380952;1.571428571;0.528688525;0.514423077;0.546551724;0.529886914;2
3.5;2;1;2;0.761904762;0.24137931;0.408163265;0.615384615;1
1.72;1.84;1.64;1.4;0.57400722;0.460377358;0.535616438;0.443910256;1
1;0.5;1.5;1;0.703703704;0.785714286;0.428571429;0.461538462;3
2;1.8;0.88;0.84;0.573394495;0.427419355;0.490437158;0.481296758;2
0.846153846;1;1.538461538;1.692307692;0.462686567;0.428571429;0.525714286;0.46201232;0
1.666666667;2.5;1;0.666666667;0.551948052;0.743362832;0.44092219;0.49862259;2
1.466666667;1.2;1.4;1.066666667;0.55890411;0.5;0.471816284;0.464953271;1
1.37037037;1.555555556;1.222222222;1.37037037;0.625;0.574404762;0.552808989;0.474828375;3
1.928571429;1.642857143;0.857142857;1;0.646551724;0.543859649;0.468677494;0.532994924;1
2.538461538;1.461538462;0.846153846;1;0.598360656;0.55704698;0.492836676;0.553349876;2
0.952380952;0.761904762;1.380952381;1.333333333;0.446153846;0.433198381;0.458401305;0.474480151;4
0.9;0.9;1.3;1.7;0.513761468;0.511363636;0.538216561;0.424908425;0
1.272727273;1.5;2.136363636;1.590909091;0.419213974;0.562992126;0.472222222;0.487844408;4
1.25;2;0.75;1.25;0.466666667;0.547619048;0.566371681;0.568807339;1
0.857142857;2.714285714;1.238095238;0.523809524;0.567961165;0.683673469;0.481054366;0.397769517;7
0.931034483;1.793103448;1.206896552;0.75862069;0.548494983;0.419928826;0.476363636;0.476241901;2
1.275862069;0.965517241;1.413793103;1.482758621;0.479233227;0.41955836;0.479603087;0.541860465;3
0.5;2.5;0.5;1;0.476190476;0.705882353;0.612903226;0.422222222;1
1.28125;1.5;1.40625;1.4375;0.417910448;0.55;0.53163017;0.502696872;2
1;1.363636364;1.363636364;0.818181818;0.523809524;0.551020408;0.518394649;0.451713396;0
1.041666667;0.875;1;1.833333333;0.657692308;0.408333333;0.510781671;0.544935806;2
3.222222222;1.111111111;1.222222222;1.222222222;0.67032967;0.457627119;0.427312775;0.497942387;4
0.857142857;1.285714286;2.142857143;1.857142857;0.426829268;0.405405405;0.497461929;0.616915423;3
1.25;1.25;2.25;2;0.535714286;0.5625;0.431034483;0.537815126;4
1;1.125;1.375;1.375;0.511627907;0.407407407;0.496567506;0.525700935;1
2;1.526315789;1.052631579;1.631578947;0.490196078;0.418918919;0.4375;0.472361809;3
1.3125;0.9375;1.6875;1.25;0.468926554;0.5;0.476744186;0.555343511;1
0.827586207;1.793103448;1.413793103;1.103448276;0.504950495;0.550458716;0.491885144;0.446675031;0
3.5;0.875;0.75;1.75;0.530120482;0.486111111;0.427350427;0.407239819;3
0.666666667;1.5;1.166666667;0.666666667;0.369230769;0.383561644;0.561728395;0.51744186;4
2.913043478;1.086956522;0.565217391;1.173913043;0.668246445;0.547085202;0.395189003;0.483113069;1
1.15;1.9;1.05;0.9;0.523076923;0.415;0.490533563;0.478939158;1
1.517241379;1.137931034;1.413793103;1.482758621;0.625899281;0.495726496;0.390419162;0.497619048;2
0;1;3;1;0.4;0.428571429;0.461538462;0.432432432;3
3.1875;1.125;0.5625;1.625;0.634831461;0.52;0.432692308;0.491967871;3
0.8125;1.25;1.5;2.1875;0.591194969;0.424418605;0.56496063;0.482828283;3
1.647058824;0.941176471;1.058823529;1.352941176;0.530612245;0.446927374;0.57751938;0.435897436;1
0.892857143;1.071428571;1.535714286;1.178571429;0.501858736;0.49235474;0.479452055;0.553571429;4
1.212121212;1.848484848;1.515151515;1.242424242;0.453551913;0.542579075;0.505844846;0.415957447;3
1.3125;2.875;1.625;1.1875;0.530054645;0.549382716;0.452214452;0.457274827;5
3.526315789;0.736842105;0.947368421;1.736842105;0.513661202;0.397058824;0.444043321;0.567753002;4
1.470588235;1.588235294;1.382352941;1.235294118;0.64516129;0.540540541;0.401041667;0.555873926;1
0.666666667;1.333333333;2.666666667;1;0.272727273;0.481481481;0.515463918;0.55;0
1;0.5;0.5;1.625;0.37804878;0.375;0.515283843;0.487603306;4
1.054054054;1.513513514;1.513513514;1.486486486;0.403061224;0.409876543;0.541745731;0.507490637;2
1.151515152;1.818181818;1.848484848;0.757575758;0.501492537;0.411949686;0.482758621;0.475598086;2
1.285714286;1.028571429;1.742857143;1.428571429;0.455445545;0.486486486;0.468125595;0.540842648;3
0.416666667;0.923076923;1;2.076923077;0.416666667;0.398496241;0.492063492;0.563106796;1
1.551724138;1.413793103;1.24137931;1.379310345;0.553459119;0.474842767;0.559151786;0.489226869;2
0.903225806;1.451612903;1.483870968;1.35483871;0.467048711;0.559139785;0.453760789;0.473577236;4
1.5;1.142857143;1.785714286;1.071428571;0.536423841;0.483221477;0.551162791;0.525274725;3
0.916666667;0.958333333;1.291666667;1.416666667;0.450847458;0.482352941;0.501582278;0.535276074;3
1.409090909;1.454545455;1.545454545;1.318181818;0.407258065;0.396396396;0.500792393;0.520477816;0
0.896551724;0.793103448;1.206896552;2;0.376237624;0.507507508;0.533549784;0.530712531;4
0.782608696;1.304347826;1.347826087;1.47826087;0.490566038;0.504098361;0.526555387;0.501404494;3
3.5;1;1;0.5;0.761904762;0.35483871;0.571428571;0.545454545;8
